Date,H_TSA,H_PSI,H_TSA_lo,H_TSA_hi,H_PSI_lo,H_PSI_hi,LZC_TSA,LZC_PSI,LZC_TSA_lo,LZC_TSA_hi,LZC_PSI_lo,LZC_PSI_hi,MI,MI_lo,MI_hi,PE_TSA,PE_PSI,C_LMC_TSA,C_LMC_PSI,H_norm_TSA,H_norm_PSI,D_JS_TSA,D_JS_PSI
2011-03-31,2.7154535460358273,2.3771177198029476,1.8315431322830176,2.8629613523288837,1.542602804595049,2.5169435668567828,0.6153846153846154,0.5769230769230769,0.5,0.6538461538461539,0.46153846153846156,0.6153846153846154,1.8967244507472554,1.002546108257173,2.262711427380425,0.9553362325919993,0.8714654395531174,0.13849892514904166,0.1973470744725343,0.8174329691924125,0.7155837368877197,0.16943153795946408,0.2757847395063137
2011-04-30,2.7343083535617145,2.3975819111736967,1.8373474082256636,2.8741342006155493,1.5850798134461062,2.518552950701645,0.6153846153846154,0.5769230769230769,0.5,0.6538461538461539,0.5,0.6153846153846154,1.917188642118005,1.0403759519276954,2.2383814183622164,0.9293906519180735,0.8714654395531174,0.13580070617448642,0.19663712775976905,0.8231088318201754,0.721744072327323,0.16498511609234537,0.2724471669378544
2011-05-31,2.7956017398476103,2.5648325090798223,1.9729288374063385,2.888154507407868,1.7665454055525345,2.672399104546356,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5,0.6153846153846154,2.0069003003715915,1.2354803132983563,2.2766108716544045,0.9214887804283791,0.8915352422660704,0.12903561872222227,0.17117368768971744,0.8415599796280491,0.7720915190902222,0.15332908152221447,0.22170129247296533
2011-06-30,2.7956017398476103,2.6088804716846936,1.9439975302321768,2.9031683353141444,1.8349027037561116,2.6836029046995415,0.6538461538461539,0.6153846153846154,0.5384615384615384,0.6538461538461539,0.5,0.6538461538461539,1.9449910513547912,1.233727632883651,2.20647498713012,0.9253826944296907,0.9148244814338404,0.12903561872222233,0.16691803792285548,0.8415599796280491,0.7853512770821736,0.15332908152221453,0.2125393346821926
2011-07-31,2.766567605149015,2.622900778477012,1.9849259129722323,2.859120372709273,1.9053999310932206,2.687468722347001,0.6153846153846154,0.6153846153846154,0.5375,0.6538461538461539,0.5,0.6538461538461539,1.9590113581471096,1.3050291436220955,2.1856923259668584,0.9300651294645681,0.9434264036139222,0.1347222563080979,0.16561195401020837,0.8328198341856239,0.7895718099750728,0.1617663878524658,0.20974907148146135
2011-08-31,2.641755586002899,2.5977076233980276,1.9687208891400692,2.730467373943546,1.9169636088137016,2.6622197773736485,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5,0.6153846153846154,1.9149633955422383,1.3567654331174441,2.133392889826654,0.9560107101384941,0.9691138820426664,0.16326645428500147,0.16770873110256812,0.7952476726028357,0.7819879146108842,0.20530264961434266,0.2144646074051153
2011-09-30,2.6622197773736485,2.5443683177090732,2.0091255469401443,2.730467373943546,1.8629613523332116,2.642396286761652,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.6538461538461539,0.5,0.6153846153846154,1.9009430887499197,1.387064952452277,2.110976006790681,0.9639125816281885,0.9776902310788556,0.16185643008947911,0.17236428426857017,0.8014080080424392,0.7659311836506186,0.20196507704588332,0.22503886504142462
2011-10-31,2.6622197773736485,2.578852815872141,2.003659857979853,2.71929452565688,1.9934958563029637,2.655816127391339,0.6153846153846154,0.5769230769230769,0.5,0.6538461538461539,0.5,0.6153846153846154,1.8875386446885054,1.4015103928333914,2.101096042068864,0.9744707946240386,0.9776902310788556,0.16185643008947923,0.16994327033606516,0.8014080080424392,0.7763120519831214,0.20196507704588348,0.21891102927223405
2011-11-30,2.641755586002899,2.561607392191116,2.0058536277802057,2.7164470671512273,1.9877733714807704,2.651069128689198,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.6538461538461539,0.5,0.6153846153846154,1.882704143954937,1.4066626981715444,2.0948174902884706,0.9882484440747058,0.9835660090398284,0.16326645428500144,0.1707300519857027,0.7952476726028357,0.771120662167199,0.20530264961434264,0.22140510605159222
2011-12-31,2.641755586002899,2.5944825065093213,1.9578996129318256,2.7241290263904485,1.9762504326219388,2.6763361086564563,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,1.9446133929717373,1.4226614579392136,2.1668375184409707,0.9744707946240386,0.9697883595891612,0.16326645428500144,0.1672691900063775,0.7952476726028357,0.7810170576878611,0.20530264961434264,0.21416842098374217
2012-01-31,2.6557758927952175,2.5944825065093213,2.0247615867748645,2.7164470671512273,1.9746813705410835,2.691253912072243,0.6538461538461539,0.6153846153846154,0.5384615384615384,0.6538461538461539,0.5375,0.6538461538461539,1.9586336997640559,1.4638544294657287,2.199687794731328,0.9697883595891612,0.9560107101384939,0.16190221415674866,0.1672691900063775,0.7994682054957349,0.7810170576878611,0.20251238641361127,0.21416842098374217
2012-02-29,2.641755586002899,2.5944825065093213,2.0059067792489773,2.7164470671512273,1.9667358103138306,2.7036648350196995,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.6538461538461539,0.5384615384615384,0.6538461538461539,1.9634682004976243,1.4635667360812632,2.200799539937991,0.9744707946240386,0.9560107101384939,0.16326645428500144,0.1672691900063775,0.7952476726028357,0.7810170576878611,0.20530264961434264,0.21416842098374217
2012-03-31,2.622900778477012,2.4556501805708866,2.0151935504580942,2.7052742188645613,1.913122629194091,2.502923260064464,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5,0.6153846153846154,1.8057810670318601,1.3953048252948714,2.0609025064215145,0.982372666113733,0.9744707946240386,0.1656119540102084,0.19256421053718045,0.7895718099750727,0.7392243632121737,0.2097490714814614,0.26049494594635036
2012-04-30,2.5609915294602117,2.4556501805708866,1.9532888733177027,2.672399104546356,1.92586412246397,2.5169435668567828,0.6153846153846154,0.6153846153846154,0.5,0.6153846153846154,0.5,0.6153846153846154,1.7729059527136541,1.3642303098805428,2.022529991008772,0.9882484440747058,0.9697883595891612,0.17378658962256138,0.19256421053718045,0.7709352690119853,0.7392243632121737,0.22542306287956276,0.26049494594635036
2012-05-31,2.570282872544295,2.4980887593308956,1.9762199687616626,2.6762400841659666,2.006628179006658,2.537407758227532,0.5769230769230769,0.6153846153846154,0.5384615384615384,0.6538461538461539,0.5384615384615384,0.6153846153846154,1.8106155677654285,1.4278697631745363,2.064983966337054,0.9882484440747058,0.961212010552972,0.17332434991003454,0.19047048154191293,0.7737322419802994,0.7519996483922845,0.224010763034026,0.2532853332433382
2012-06-30,2.570282872544295,2.4980887593308956,1.9903685684084147,2.668558124926746,1.993419337693374,2.5309638736491014,0.6153846153846154,0.6153846153846154,0.5,0.6163461538461487,0.5384615384615384,0.6153846153846154,1.8106155677654285,1.4121995528403115,2.037543818915049,0.9882484440747059,0.961212010552972,0.17332434991003454,0.19047048154191293,0.7737322419802994,0.7519996483922845,0.224010763034026,0.2532853332433382
